name,year,month,avg_crowd_level
Disney Magic Kingdom,2018,Jan,73
Disney Magic Kingdom,2018,Feb,78
Disney Magic Kingdom,2018,Mar,86
Disney Magic Kingdom,2018,Apr,60
Disney Magic Kingdom,2018,May,54
Disney Magic Kingdom,2018,Jun,79
Disney Magic Kingdom,2018,Jul,66
Disney Magic Kingdom,2018,Aug,49
Disney Magic Kingdom,2018,Sep,25
Disney Magic Kingdom,2018,Oct,52
Disney Magic Kingdom,2018,Nov,67
Disney Magic Kingdom,2018,Dec,70
Disney Magic Kingdom,2017,Jan,50
Disney Magic Kingdom,2017,Feb,58
Disney Magic Kingdom,2017,Mar,81
Disney Magic Kingdom,2017,Apr,70
Disney Magic Kingdom,2017,May,60
Disney Magic Kingdom,2017,Jun,67
Disney Magic Kingdom,2017,Jul,70
Disney Magic Kingdom,2017,Aug,67
Disney Magic Kingdom,2017,Sep,36
Disney Magic Kingdom,2017,Oct,56
Disney Magic Kingdom,2017,Nov,63
Disney Magic Kingdom,2017,Dec,71
Disney Magic Kingdom,2016,Jan,31
Disney Magic Kingdom,2016,Feb,46
Disney Magic Kingdom,2016,Mar,59
Disney Magic Kingdom,2016,Apr,49
Disney Magic Kingdom,2016,May,41
Disney Magic Kingdom,2016,Jun,52
Disney Magic Kingdom,2016,Jul,47
Disney Magic Kingdom,2016,Aug,40
Disney Magic Kingdom,2016,Sep,24
Disney Magic Kingdom,2016,Oct,49
Disney Magic Kingdom,2016,Nov,61
Disney Magic Kingdom,2016,Dec,63
Disney Magic Kingdom,2015,Jan,10
Disney Magic Kingdom,2015,Feb,33
Disney Magic Kingdom,2015,Mar,45
Disney Magic Kingdom,2015,Apr,43
Disney Magic Kingdom,2015,May,34
Disney Magic Kingdom,2015,Jun,40
Disney Magic Kingdom,2015,Jul,49
Disney Magic Kingdom,2015,Aug,43
Disney Magic Kingdom,2015,Sep,26
Disney Magic Kingdom,2015,Oct,92
Disney Magic Kingdom,2015,Nov,20
Disney Magic Kingdom,2015,Dec,61
Disney Magic Kingdom,2014,Jan,NA
Disney Magic Kingdom,2014,Feb,NA
Disney Magic Kingdom,2014,Mar,NA
Disney Magic Kingdom,2014,Apr,NA
Disney Magic Kingdom,2014,May,NA
Disney Magic Kingdom,2014,Jun,NA
Disney Magic Kingdom,2014,Jul,NA
Disney Magic Kingdom,2014,Aug,NA
Disney Magic Kingdom,2014,Sep,2
Disney Magic Kingdom,2014,Oct,6
Disney Magic Kingdom,2014,Nov,7
Disney Magic Kingdom,2014,Dec,12
Disney Hollywood Studios,2025,Jan,39
Disney Hollywood Studios,2025,Feb,34
Disney Hollywood Studios,2025,Mar,36
Disney Hollywood Studios,2025,Apr,NA
Disney Hollywood Studios,2025,May,NA
Disney Hollywood Studios,2025,Jun,NA
Disney Hollywood Studios,2025,Jul,NA
Disney Hollywood Studios,2025,Aug,NA
Disney Hollywood Studios,2025,Sep,NA
Disney Hollywood Studios,2025,Oct,NA
Disney Hollywood Studios,2025,Nov,NA
Disney Hollywood Studios,2025,Dec,NA
Disney Hollywood Studios,2024,Jan,62
Disney Hollywood Studios,2024,Feb,65
Disney Hollywood Studios,2024,Mar,57
Disney Hollywood Studios,2024,Apr,47
Disney Hollywood Studios,2024,May,43
Disney Hollywood Studios,2024,Jun,40
Disney Hollywood Studios,2024,Jul,30
Disney Hollywood Studios,2024,Aug,30
Disney Hollywood Studios,2024,Sep,22
Disney Hollywood Studios,2024,Oct,23
Disney Hollywood Studios,2024,Nov,34
Disney Hollywood Studios,2024,Dec,38
Disney Hollywood Studios,2023,Jan,73
Disney Hollywood Studios,2023,Feb,62
Disney Hollywood Studios,2023,Mar,60
Disney Hollywood Studios,2023,Apr,55
Disney Hollywood Studios,2023,May,31
Disney Hollywood Studios,2023,Jun,54
Disney Hollywood Studios,2023,Jul,56
Disney Hollywood Studios,2023,Aug,49
Disney Hollywood Studios,2023,Sep,34
Disney Hollywood Studios,2023,Oct,50
Disney Hollywood Studios,2023,Nov,49
Disney Hollywood Studios,2023,Dec,61
Disney Hollywood Studios,2022,Jan,66
Disney Hollywood Studios,2022,Feb,83
Disney Hollywood Studios,2022,Mar,88
Disney Hollywood Studios,2022,Apr,78
Disney Hollywood Studios,2022,May,69
Disney Hollywood Studios,2022,Jun,78
Disney Hollywood Studios,2022,Jul,73
Disney Hollywood Studios,2022,Aug,58
Disney Hollywood Studios,2022,Sep,47
Disney Hollywood Studios,2022,Oct,77
Disney Hollywood Studios,2022,Nov,74
Disney Hollywood Studios,2022,Dec,82
Disney Hollywood Studios,2021,Jan,56
Disney Hollywood Studios,2021,Feb,61
Disney Hollywood Studios,2021,Mar,66
Disney Hollywood Studios,2021,Apr,55
Disney Hollywood Studios,2021,May,47
Disney Hollywood Studios,2021,Jun,37
Disney Hollywood Studios,2021,Jul,71
Disney Hollywood Studios,2021,Aug,32
Disney Hollywood Studios,2021,Sep,16
Disney Hollywood Studios,2021,Oct,34
Disney Hollywood Studios,2021,Nov,57
Disney Hollywood Studios,2021,Dec,66
Disney Hollywood Studios,2020,Jan,67
Disney Hollywood Studios,2020,Feb,88
Disney Hollywood Studios,2020,Mar,61
Disney Hollywood Studios,2020,Apr,NA
Disney Hollywood Studios,2020,May,NA
Disney Hollywood Studios,2020,Jun,NA
Disney Hollywood Studios,2020,Jul,7
Disney Hollywood Studios,2020,Aug,10
Disney Hollywood Studios,2020,Sep,44
Disney Hollywood Studios,2020,Oct,67
Disney Hollywood Studios,2020,Nov,60
Disney Hollywood Studios,2020,Dec,58
Disney Hollywood Studios,2019,Jan,68
Disney Hollywood Studios,2019,Feb,67
Disney Hollywood Studios,2019,Mar,92
Disney Hollywood Studios,2019,Apr,65
Disney Hollywood Studios,2019,May,72
Disney Hollywood Studios,2019,Jun,67
Disney Hollywood Studios,2019,Jul,58
Disney Hollywood Studios,2019,Aug,52
Disney Hollywood Studios,2019,Sep,10
Disney Hollywood Studios,2019,Oct,31
Disney Hollywood Studios,2019,Nov,54
Disney Hollywood Studios,2019,Dec,48
Disney Hollywood Studios,2018,Jan,83
Disney Hollywood Studios,2018,Feb,79
Disney Hollywood Studios,2018,Mar,84
Disney Hollywood Studios,2018,Apr,63
Disney Hollywood Studios,2018,May,59
Disney Hollywood Studios,2018,Jun,58
Disney Hollywood Studios,2018,Jul,56
Disney Hollywood Studios,2018,Aug,42
Disney Hollywood Studios,2018,Sep,31
Disney Hollywood Studios,2018,Oct,62
Disney Hollywood Studios,2018,Nov,69
Disney Hollywood Studios,2018,Dec,77
Disney Hollywood Studios,2017,Jan,50
Disney Hollywood Studios,2017,Feb,49
Disney Hollywood Studios,2017,Mar,53
Disney Hollywood Studios,2017,Apr,50
Disney Hollywood Studios,2017,May,51
Disney Hollywood Studios,2017,Jun,68
Disney Hollywood Studios,2017,Jul,70
Disney Hollywood Studios,2017,Aug,68
Disney Hollywood Studios,2017,Sep,37
Disney Hollywood Studios,2017,Oct,69
Disney Hollywood Studios,2017,Nov,68
Disney Hollywood Studios,2017,Dec,81
Disney Hollywood Studios,2016,Jan,47
Disney Hollywood Studios,2016,Feb,66
Disney Hollywood Studios,2016,Mar,67
Disney Hollywood Studios,2016,Apr,58
Disney Hollywood Studios,2016,May,41
Disney Hollywood Studios,2016,Jun,50
Disney Hollywood Studios,2016,Jul,42
Disney Hollywood Studios,2016,Aug,46
Disney Hollywood Studios,2016,Sep,15
Disney Hollywood Studios,2016,Oct,42
Disney Hollywood Studios,2016,Nov,45
Disney Hollywood Studios,2016,Dec,62
Disney Hollywood Studios,2015,Jan,13
Disney Hollywood Studios,2015,Feb,40
Disney Hollywood Studios,2015,Mar,49
Disney Hollywood Studios,2015,Apr,33
Disney Hollywood Studios,2015,May,41
Disney Hollywood Studios,2015,Jun,62
Disney Hollywood Studios,2015,Jul,59
Disney Hollywood Studios,2015,Aug,51
Disney Hollywood Studios,2015,Sep,33
Disney Hollywood Studios,2015,Oct,78
Disney Hollywood Studios,2015,Nov,18
Disney Hollywood Studios,2015,Dec,78
Disney Hollywood Studios,2014,Jan,NA
Disney Hollywood Studios,2014,Feb,NA
Disney Hollywood Studios,2014,Mar,NA
Disney Hollywood Studios,2014,Apr,NA
Disney Hollywood Studios,2014,May,NA
Disney Hollywood Studios,2014,Jun,NA
Disney Hollywood Studios,2014,Jul,NA
Disney Hollywood Studios,2014,Aug,NA
Disney Hollywood Studios,2014,Sep,4
Disney Hollywood Studios,2014,Oct,8
Disney Hollywood Studios,2014,Nov,12
Disney Hollywood Studios,2014,Dec,22
Animal Kingdom,2025,Jan,54
Animal Kingdom,2025,Feb,53
Animal Kingdom,2025,Mar,48
Animal Kingdom,2025,Apr,NA
Animal Kingdom,2025,May,NA
Animal Kingdom,2025,Jun,NA
Animal Kingdom,2025,Jul,NA
Animal Kingdom,2025,Aug,NA
Animal Kingdom,2025,Sep,NA
Animal Kingdom,2025,Oct,NA
Animal Kingdom,2025,Nov,NA
Animal Kingdom,2025,Dec,NA
Animal Kingdom,2024,Jan,63
Animal Kingdom,2024,Feb,69
Animal Kingdom,2024,Mar,58
Animal Kingdom,2024,Apr,49
Animal Kingdom,2024,May,54
Animal Kingdom,2024,Jun,50
Animal Kingdom,2024,Jul,47
Animal Kingdom,2024,Aug,44
Animal Kingdom,2024,Sep,36
Animal Kingdom,2024,Oct,26
Animal Kingdom,2024,Nov,37
Animal Kingdom,2024,Dec,42
Animal Kingdom,2023,Jan,64
Animal Kingdom,2023,Feb,65
Animal Kingdom,2023,Mar,54
Animal Kingdom,2023,Apr,58
Animal Kingdom,2023,May,38
Animal Kingdom,2023,Jun,52
Animal Kingdom,2023,Jul,54
Animal Kingdom,2023,Aug,40
Animal Kingdom,2023,Sep,34
Animal Kingdom,2023,Oct,45
Animal Kingdom,2023,Nov,47
Animal Kingdom,2023,Dec,56
Animal Kingdom,2022,Jan,58
Animal Kingdom,2022,Feb,71
Animal Kingdom,2022,Mar,74
Animal Kingdom,2022,Apr,70
Animal Kingdom,2022,May,57
Animal Kingdom,2022,Jun,75
Animal Kingdom,2022,Jul,69
Animal Kingdom,2022,Aug,52
Animal Kingdom,2022,Sep,34
Animal Kingdom,2022,Oct,70
Animal Kingdom,2022,Nov,57
Animal Kingdom,2022,Dec,67
Animal Kingdom,2021,Jan,34
Animal Kingdom,2021,Feb,45
Animal Kingdom,2021,Mar,54
Animal Kingdom,2021,Apr,46
Animal Kingdom,2021,May,39
Animal Kingdom,2021,Jun,37
Animal Kingdom,2021,Jul,71
Animal Kingdom,2021,Aug,23
Animal Kingdom,2021,Sep,12
Animal Kingdom,2021,Oct,31
Animal Kingdom,2021,Nov,60
Animal Kingdom,2021,Dec,73
Animal Kingdom,2020,Jan,83
Animal Kingdom,2020,Feb,90
Animal Kingdom,2020,Mar,73
Animal Kingdom,2020,Apr,NA
Animal Kingdom,2020,May,NA
Animal Kingdom,2020,Jun,NA
Animal Kingdom,2020,Jul,2
Animal Kingdom,2020,Aug,7
Animal Kingdom,2020,Sep,19
Animal Kingdom,2020,Oct,37
Animal Kingdom,2020,Nov,42
Animal Kingdom,2020,Dec,46
Animal Kingdom,2019,Jan,81
Animal Kingdom,2019,Feb,84
Animal Kingdom,2019,Mar,93
Animal Kingdom,2019,Apr,81
Animal Kingdom,2019,May,77
Animal Kingdom,2019,Jun,79
Animal Kingdom,2019,Jul,76
Animal Kingdom,2019,Aug,62
Animal Kingdom,2019,Sep,29
Animal Kingdom,2019,Oct,54
Animal Kingdom,2019,Nov,68
Animal Kingdom,2019,Dec,70
Animal Kingdom,2018,Jan,82
Animal Kingdom,2018,Feb,86
Animal Kingdom,2018,Mar,82
Animal Kingdom,2018,Apr,72
Animal Kingdom,2018,May,69
Animal Kingdom,2018,Jun,86
Animal Kingdom,2018,Jul,72
Animal Kingdom,2018,Aug,60
Animal Kingdom,2018,Sep,36
Animal Kingdom,2018,Oct,65
Animal Kingdom,2018,Nov,77
Animal Kingdom,2018,Dec,81
Animal Kingdom,2017,Jan,54
Animal Kingdom,2017,Feb,61
Animal Kingdom,2017,Mar,76
Animal Kingdom,2017,Apr,71
Animal Kingdom,2017,May,64
Animal Kingdom,2017,Jun,58
Animal Kingdom,2017,Jul,73
Animal Kingdom,2017,Aug,68
Animal Kingdom,2017,Sep,43
Animal Kingdom,2017,Oct,72
Animal Kingdom,2017,Nov,73
Animal Kingdom,2017,Dec,82
Animal Kingdom,2016,Jan,25
Animal Kingdom,2016,Feb,51
Animal Kingdom,2016,Mar,60
Animal Kingdom,2016,Apr,63
Animal Kingdom,2016,May,51
Animal Kingdom,2016,Jun,39
Animal Kingdom,2016,Jul,33
Animal Kingdom,2016,Aug,28
Animal Kingdom,2016,Sep,20
Animal Kingdom,2016,Oct,37
Animal Kingdom,2016,Nov,52
Animal Kingdom,2016,Dec,56
Animal Kingdom,2015,Jan,8
Animal Kingdom,2015,Feb,26
Animal Kingdom,2015,Mar,34
Animal Kingdom,2015,Apr,33
Animal Kingdom,2015,May,40
Animal Kingdom,2015,Jun,39
Animal Kingdom,2015,Jul,38
Animal Kingdom,2015,Aug,32
Animal Kingdom,2015,Sep,21
Animal Kingdom,2015,Oct,86
Animal Kingdom,2015,Nov,NA
Animal Kingdom,2015,Dec,56
Animal Kingdom,2014,Jan,NA
Animal Kingdom,2014,Feb,NA
Animal Kingdom,2014,Mar,NA
Animal Kingdom,2014,Apr,NA
Animal Kingdom,2014,May,NA
Animal Kingdom,2014,Jun,NA
Animal Kingdom,2014,Jul,NA
Animal Kingdom,2014,Aug,NA
Animal Kingdom,2014,Sep,5
Animal Kingdom,2014,Oct,7
Animal Kingdom,2014,Nov,7
Animal Kingdom,2014,Dec,11
Parc Astérix,2024,Jan,63
Parc Astérix,2024,Feb,NA
Parc Astérix,2024,Mar,29
Parc Astérix,2024,Apr,42
Parc Astérix,2024,May,34
Parc Astérix,2024,Jun,40
Parc Astérix,2024,Jul,49
Parc Astérix,2024,Aug,71
Parc Astérix,2024,Sep,43
Parc Astérix,2024,Oct,52
Parc Astérix,2024,Nov,0
Parc Astérix,2024,Dec,NA
Parc Astérix,2023,Jan,13
Parc Astérix,2023,Feb,NA
Parc Astérix,2023,Mar,NA
Parc Astérix,2023,Apr,53
Parc Astérix,2023,May,45
Parc Astérix,2023,Jun,46
Parc Astérix,2023,Jul,52
Parc Astérix,2023,Aug,62
Parc Astérix,2023,Sep,81
Parc Astérix,2023,Oct,65
Parc Astérix,2023,Nov,70
Parc Astérix,2023,Dec,74
Parc Astérix,2022,Jan,60
Parc Astérix,2022,Feb,NA
Parc Astérix,2022,Mar,NA
Parc Astérix,2022,Apr,34
Parc Astérix,2022,May,43
Parc Astérix,2022,Jun,42
Parc Astérix,2022,Jul,49
Parc Astérix,2022,Aug,57
Parc Astérix,2022,Sep,45
Parc Astérix,2022,Oct,56
Parc Astérix,2022,Nov,63
Parc Astérix,2022,Dec,47
Parc Astérix,2021,Jan,NA
Parc Astérix,2021,Feb,NA
Parc Astérix,2021,Mar,NA
Parc Astérix,2021,Apr,NA
Parc Astérix,2021,May,NA
Parc Astérix,2021,Jun,46
Parc Astérix,2021,Jul,58
Parc Astérix,2021,Aug,66
Parc Astérix,2021,Sep,80
Parc Astérix,2021,Oct,68
Parc Astérix,2021,Nov,70
Parc Astérix,2021,Dec,62
Parc Astérix,2020,Jan,NA
Parc Astérix,2020,Feb,NA
Parc Astérix,2020,Mar,NA
Parc Astérix,2020,Apr,NA
Parc Astérix,2020,May,NA
Parc Astérix,2020,Jun,19
Parc Astérix,2020,Jul,46
Parc Astérix,2020,Aug,47
Parc Astérix,2020,Sep,51
Parc Astérix,2020,Oct,42
Parc Astérix,2020,Nov,4
Parc Astérix,2020,Dec,NA
Parc Astérix,2019,Jan,NA
Parc Astérix,2019,Feb,NA
Parc Astérix,2019,Mar,NA
Parc Astérix,2019,Apr,44
Parc Astérix,2019,May,29
Parc Astérix,2019,Jun,39
Parc Astérix,2019,Jul,43
Parc Astérix,2019,Aug,58
Parc Astérix,2019,Sep,74
Parc Astérix,2019,Oct,50
Parc Astérix,2019,Nov,42
Parc Astérix,2019,Dec,42
Parc Astérix,2018,Jan,NA
Parc Astérix,2018,Feb,NA
Parc Astérix,2018,Mar,NA
Parc Astérix,2018,Apr,38
Parc Astérix,2018,May,44
Parc Astérix,2018,Jun,32
Parc Astérix,2018,Jul,43
Parc Astérix,2018,Aug,47
Parc Astérix,2018,Sep,77
Parc Astérix,2018,Oct,53
Parc Astérix,2018,Nov,69
Parc Astérix,2018,Dec,NA
Silver Dollar City,2025,Jan,21
Silver Dollar City,2025,Feb,NA
Silver Dollar City,2025,Mar,59
Silver Dollar City,2025,Apr,NA
Silver Dollar City,2025,May,NA
Silver Dollar City,2025,Jun,NA
Silver Dollar City,2025,Jul,NA
Silver Dollar City,2025,Aug,NA
Silver Dollar City,2025,Sep,NA
Silver Dollar City,2025,Oct,NA
Silver Dollar City,2025,Nov,NA
Silver Dollar City,2025,Dec,NA
Silver Dollar City,2024,Jan,NA
Silver Dollar City,2024,Feb,NA
Silver Dollar City,2024,Mar,66
Silver Dollar City,2024,Apr,39
Silver Dollar City,2024,May,47
Silver Dollar City,2024,Jun,50
Silver Dollar City,2024,Jul,55
Silver Dollar City,2024,Aug,40
Silver Dollar City,2024,Sep,23
Silver Dollar City,2024,Oct,61
Silver Dollar City,2024,Nov,59
Silver Dollar City,2024,Dec,69
Silver Dollar City,2023,Jan,NA
Silver Dollar City,2023,Feb,NA
Silver Dollar City,2023,Mar,57
Silver Dollar City,2023,Apr,40
Silver Dollar City,2023,May,44
Silver Dollar City,2023,Jun,56
Silver Dollar City,2023,Jul,45
Silver Dollar City,2023,Aug,29
Silver Dollar City,2023,Sep,28
Silver Dollar City,2023,Oct,49
Silver Dollar City,2023,Nov,47
Silver Dollar City,2023,Dec,65
Silver Dollar City,2022,Jan,NA
Silver Dollar City,2022,Feb,NA
Silver Dollar City,2022,Mar,66
Silver Dollar City,2022,Apr,29
Silver Dollar City,2022,May,45
Silver Dollar City,2022,Jun,47
Silver Dollar City,2022,Jul,48
Silver Dollar City,2022,Aug,43
Silver Dollar City,2022,Sep,24
Silver Dollar City,2022,Oct,45
Silver Dollar City,2022,Nov,46
Silver Dollar City,2022,Dec,62
Silver Dollar City,2021,Jan,30
Silver Dollar City,2021,Feb,NA
Silver Dollar City,2021,Mar,80
Silver Dollar City,2021,Apr,52
Silver Dollar City,2021,May,60
Silver Dollar City,2021,Jun,73
Silver Dollar City,2021,Jul,78
Silver Dollar City,2021,Aug,46
Silver Dollar City,2021,Sep,34
Silver Dollar City,2021,Oct,45
Silver Dollar City,2021,Nov,66
Silver Dollar City,2021,Dec,69
Silver Dollar City,2020,Jan,NA
Silver Dollar City,2020,Feb,NA
Silver Dollar City,2020,Mar,NA
Silver Dollar City,2020,Apr,NA
Silver Dollar City,2020,May,NA
Silver Dollar City,2020,Jun,43
Silver Dollar City,2020,Jul,57
Silver Dollar City,2020,Aug,60
Silver Dollar City,2020,Sep,50
Silver Dollar City,2020,Oct,61
Silver Dollar City,2020,Nov,58
Silver Dollar City,2020,Dec,74
Silver Dollar City,2019,Jan,NA
Silver Dollar City,2019,Feb,NA
Silver Dollar City,2019,Mar,52
Silver Dollar City,2019,Apr,33
Silver Dollar City,2019,May,46
Silver Dollar City,2019,Jun,55
Silver Dollar City,2019,Jul,30
Silver Dollar City,2019,Aug,32
Silver Dollar City,2019,Sep,23
Silver Dollar City,2019,Oct,23
Silver Dollar City,2019,Nov,35
Silver Dollar City,2019,Dec,44
Silver Dollar City,2018,Jan,NA
Silver Dollar City,2018,Feb,NA
Silver Dollar City,2018,Mar,NA
Silver Dollar City,2018,Apr,NA
Silver Dollar City,2018,May,45
Silver Dollar City,2018,Jun,57
Silver Dollar City,2018,Jul,53
Silver Dollar City,2018,Aug,40
Silver Dollar City,2018,Sep,22
Silver Dollar City,2018,Oct,40
Silver Dollar City,2018,Nov,38
Silver Dollar City,2018,Dec,35
Liseberg,2025,Jan,16
Liseberg,2025,Feb,NA
Liseberg,2025,Mar,NA
Liseberg,2025,Apr,NA
Liseberg,2025,May,NA
Liseberg,2025,Jun,NA
Liseberg,2025,Jul,NA
Liseberg,2025,Aug,NA
Liseberg,2025,Sep,NA
Liseberg,2025,Oct,NA
Liseberg,2025,Nov,NA
Liseberg,2025,Dec,NA
Liseberg,2024,Jan,19
Liseberg,2024,Feb,NA
Liseberg,2024,Mar,NA
Liseberg,2024,Apr,25
Liseberg,2024,May,27
Liseberg,2024,Jun,33
Liseberg,2024,Jul,52
Liseberg,2024,Aug,51
Liseberg,2024,Sep,55
Liseberg,2024,Oct,35
Liseberg,2024,Nov,44
Liseberg,2024,Dec,30
Liseberg,2023,Jan,NA
Liseberg,2023,Feb,NA
Liseberg,2023,Mar,NA
Liseberg,2023,Apr,88
Liseberg,2023,May,74
Liseberg,2023,Jun,69
Liseberg,2023,Jul,76
Liseberg,2023,Aug,70
Liseberg,2023,Sep,75
Liseberg,2023,Oct,NA
Liseberg,2023,Nov,NA
Liseberg,2023,Dec,27
Liseberg,2022,Jan,NA
Liseberg,2022,Feb,NA
Liseberg,2022,Mar,NA
Liseberg,2022,Apr,42
Liseberg,2022,May,45
Liseberg,2022,Jun,56
Liseberg,2022,Jul,78
Liseberg,2022,Aug,66
Liseberg,2022,Sep,61
Liseberg,2022,Oct,55
Liseberg,2022,Nov,49
Liseberg,2022,Dec,31
Liseberg,2021,Jan,NA
Liseberg,2021,Feb,NA
Liseberg,2021,Mar,NA
Liseberg,2021,Apr,NA
Liseberg,2021,May,NA
Liseberg,2021,Jun,60
Liseberg,2021,Jul,69
Liseberg,2021,Aug,83
Liseberg,2021,Sep,64
Liseberg,2021,Oct,64
Liseberg,2021,Nov,55
Liseberg,2021,Dec,42
Liseberg,2020,Jan,NA
Liseberg,2020,Feb,NA
Liseberg,2020,Mar,NA
Liseberg,2020,Apr,NA
Liseberg,2020,May,NA
Liseberg,2020,Jun,NA
Liseberg,2020,Jul,NA
Liseberg,2020,Aug,NA
Liseberg,2020,Sep,NA
Liseberg,2020,Oct,NA
Liseberg,2020,Nov,NA
Liseberg,2020,Dec,NA
Liseberg,2019,Jan,NA
Liseberg,2019,Feb,NA
Liseberg,2019,Mar,NA
Liseberg,2019,Apr,7
Liseberg,2019,May,21
Liseberg,2019,Jun,32
Liseberg,2019,Jul,65
Liseberg,2019,Aug,57
Liseberg,2019,Sep,38
Liseberg,2019,Oct,38
Liseberg,2019,Nov,30
Liseberg,2019,Dec,24
Liseberg,2018,Jan,NA
Liseberg,2018,Feb,NA
Liseberg,2018,Mar,NA
Liseberg,2018,Apr,28
Liseberg,2018,May,23
Liseberg,2018,Jun,34
Liseberg,2018,Jul,62
Liseberg,2018,Aug,67
Liseberg,2018,Sep,50
Liseberg,2018,Oct,32
Liseberg,2018,Nov,27
Liseberg,2018,Dec,21
Gardaland,2025,Jan,73
Gardaland,2025,Feb,NA
Gardaland,2025,Mar,NA
Gardaland,2025,Apr,NA
Gardaland,2025,May,NA
Gardaland,2025,Jun,NA
Gardaland,2025,Jul,NA
Gardaland,2025,Aug,NA
Gardaland,2025,Sep,NA
Gardaland,2025,Oct,NA
Gardaland,2025,Nov,NA
Gardaland,2025,Dec,NA
Gardaland,2024,Jan,66
Gardaland,2024,Feb,NA
Gardaland,2024,Mar,48
Gardaland,2024,Apr,56
Gardaland,2024,May,58
Gardaland,2024,Jun,58
Gardaland,2024,Jul,56
Gardaland,2024,Aug,64
Gardaland,2024,Sep,62
Gardaland,2024,Oct,58
Gardaland,2024,Nov,91
Gardaland,2024,Dec,67
Gardaland,2023,Jan,69
Gardaland,2023,Feb,NA
Gardaland,2023,Mar,60
Gardaland,2023,Apr,63
Gardaland,2023,May,45
Gardaland,2023,Jun,57
Gardaland,2023,Jul,52
Gardaland,2023,Aug,59
Gardaland,2023,Sep,58
Gardaland,2023,Oct,66
Gardaland,2023,Nov,64
Gardaland,2023,Dec,55
Gardaland,2022,Jan,19
Gardaland,2022,Feb,NA
Gardaland,2022,Mar,30
Gardaland,2022,Apr,53
Gardaland,2022,May,49
Gardaland,2022,Jun,64
Gardaland,2022,Jul,58
Gardaland,2022,Aug,79
Gardaland,2022,Sep,70
Gardaland,2022,Oct,87
Gardaland,2022,Nov,28
Gardaland,2022,Dec,25
Gardaland,2021,Jan,NA
Gardaland,2021,Feb,NA
Gardaland,2021,Mar,NA
Gardaland,2021,Apr,NA
Gardaland,2021,May,NA
Gardaland,2021,Jun,43
Gardaland,2021,Jul,70
Gardaland,2021,Aug,76
Gardaland,2021,Sep,53
Gardaland,2021,Oct,69
Gardaland,2021,Nov,26
Gardaland,2021,Dec,6
Gardaland,2020,Jan,59
Gardaland,2020,Feb,NA
Gardaland,2020,Mar,NA
Gardaland,2020,Apr,NA
Gardaland,2020,May,NA
Gardaland,2020,Jun,24
Gardaland,2020,Jul,19
Gardaland,2020,Aug,21
Gardaland,2020,Sep,21
Gardaland,2020,Oct,15
Gardaland,2020,Nov,NA
Gardaland,2020,Dec,NA
Gardaland,2019,Jan,49
Gardaland,2019,Feb,NA
Gardaland,2019,Mar,21
Gardaland,2019,Apr,26
Gardaland,2019,May,18
Gardaland,2019,Jun,38
Gardaland,2019,Jul,32
Gardaland,2019,Aug,58
Gardaland,2019,Sep,41
Gardaland,2019,Oct,85
Gardaland,2019,Nov,64
Gardaland,2019,Dec,37
Gardaland,2018,Jan,20
Gardaland,2018,Feb,NA
Gardaland,2018,Mar,7
Gardaland,2018,Apr,28
Gardaland,2018,May,33
Gardaland,2018,Jun,37
Gardaland,2018,Jul,41
Gardaland,2018,Aug,59
Gardaland,2018,Sep,51
Gardaland,2018,Oct,67
